layer,strip,end,adc_fit_k,adc_fit_m,tot_fit_k,tot_fit_m
14,8,0,2.210456157948185,636.784677710022,0.32513734721204085,45.197382104659454
14,8,1,2.2100894273351965,652.0899991279063,0.3249492958710444,45.90617612752064
14,9,0,2.209009978144853,589.1905997281614,0.3258988001844842,38.60493945785839
14,9,1,2.208591177741695,577.9854017983013,0.32637209425043595,36.50398216613382
14,10,0,2.211826568104098,654.9582861810646,0.3265115665868121,41.7423138240763
14,10,1,2.209080515105759,600.7157421501967,0.32523100696578955,40.82816773890855
14,11,0,2.2129088225066056,674.4615915051563,0.3270589142441891,42.316501760985965
14,11,1,2.2112927006968883,580.4613184982836,0.3277279775107622,33.72181658369303
15,0,0,2.21162265456079,591.2779613776295,0.3259567674492273,38.832790363676665
15,0,1,2.2103090602197133,604.1444565312171,0.32494985390030656,42.369802430080696
15,1,0,2.2099468699967657,653.6902486321545,0.32550712184161956,44.78537438863726
15,1,1,2.211777097219615,588.9056928173536,0.3251967411268274,40.03541930129183
15,2,0,2.2080360933502603,598.9540923145983,0.3262429947294051,38.82023499879531
15,2,1,2.2038065319645828,669.5392049144326,0.32552481024990365,45.96060700641817
15,3,0,2.206118586580855,579.3171221901742,0.32293675610803657,45.87963226112343
15,3,1,2.2086022383584374,678.4057687067623,0.32459174016850056,48.35541651846356
15,4,0,2.208605820492841,674.2156313397484,0.32636781242976154,44.07122978778133
15,4,1,2.2056493875040477,584.8057625930386,0.32602189259727066,37.836012331162536
15,5,0,2.2067691773300395,608.2423644869616,0.3260704190616163,39.37649060812106
15,5,1,2.2053814008807273,641.7780481751907,0.3260645675698073,41.776884458130134
15,6,0,2.203159259998581,596.265501661676,0.3250721649001008,40.99766408012539
15,6,1,2.2044156645367208,662.2685298716154,0.32500918051437144,46.52196230187972
15,7,0,2.205907581731302,593.0733776210312,0.32638409632438947,36.94515902204788
15,7,1,2.2082957687117633,676.3809175021578,0.32605678132976657,44.63679166358201
15,8,0,2.20880513352137,600.6275482520638,0.3249845604605216,41.65478121223447
15,8,1,2.204275339539089,633.8006123670979,0.3254338778743983,42.82071224976233
15,9,0,2.2061177591740173,576.9048957269547,0.3260884091371914,37.05758365379925
15,9,1,2.2041810209264723,604.8421298270753,0.3261192555554064,38.547996433858344
15,10,0,2.2094363822329948,598.4796561895943,0.32524529260542007,41.34582225168123
15,10,1,2.2041592988856786,587.0736795165017,0.32573909025905223,38.44966610280738
15,11,0,2.21096453963299,663.384242876441,0.32491417838303066,45.9960298496906
15,11,1,2.2084025813918426,578.4773297848786,0.3242094579365791,42.14409243031788
16,0,0,2.2088154794368133,601.4880312161201,0.3264132213435066,38.14920477599451
16,0,1,2.201760442248781,575.9746555956925,0.32467676195153533,40.195265125183155
16,1,0,2.2051669844378368,603.8779729762845,0.326731498035783,37.466334370178046
16,1,1,2.206405783428518,640.0126183425082,0.3265136714558301,40.65460109920114
16,2,0,2.2063165734475545,655.6952690004191,0.32553593964722455,46.55396841776587
16,2,1,2.200787059203571,617.9229288832149,0.323970557622979,47.06243007335429
16,3,0,2.2045433254793125,622.6560625279562,0.3260449664890874,40.50829004231552
16,3,1,2.203483441457336,590.7748543301844,0.32650711984560987,37.18457593003932
16,4,0,2.2074028981031564,612.5475417069943,0.32595187698684097,40.86781883042909
16,4,1,2.2051879297119785,629.3820934675641,0.3258468017522457,41.48504384916486
16,5,0,2.2052216815173318,631.1037705884606,0.3262404659310685,40.42382867391222
