layer,strip,end,adc_fit_k,adc_fit_m,tot_fit_k,tot_fit_m
5,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
5,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
6,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
7,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
8,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
9,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
10,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
11,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
12,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,0,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,1,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,1,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,2,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,2,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,3,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,3,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,4,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,4,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,5,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,5,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,6,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,6,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,7,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,7,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,8,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,8,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,9,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,9,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,10,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,10,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,11,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,11,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,12,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
13,12,1,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
14,0,0,2.3337402270582586,283.9493490147817,0.5672728233374911,0.5672728233374911
